query,type
南非+(v){begin($1)=[举+熊+锁+屁]},6
南非 (v){begin($1)=[举 熊 锁 屁]},6
座+(n)+被{begin($1)=[城+亮+雷+输]},6
座 (n) 被{begin($1)=[城 亮 雷 输]},6
为(n)供(r){len($1)<4;len($2)<4},6
办医+(w){count>6},6
办医 (w){count>6},6
(m)+是+市场+(v){len($1)!=2; len($2)=2},6
(m) 是 市场 (v){len($1)!=2; len($2)=2},6
亏+(v)+，{begin($1)!=[写+杂]},6
亏 (v) ，{begin($1)!=[写 杂]},6
一+(q)+深刻{len($1)!=2},6
一 (q) 深刻{len($1)!=2},6
(w)+小镇+(w){$1!=$2},6
(w) 小镇 (w){$1!=$2},6
(v)+(n){count>9},6
(v) (n){count>9},6
，+(r)+仅{count>8},6
， (r) 仅{count>8},6
学问(n)*w{len($1)=2},6
得来不易+(w){count>4},6
得来不易 (w){count>4},6
给(n)供(n){len($1)<4;len($2)<4},6
服务+(c)+票价{len($1)=1},6
服务 (c) 票价{len($1)=1},6
(v)+文化+(n){len($1)!=2; len($2)!=3},6
(v) 文化 (n){len($1)!=2; len($2)!=3},6
(vn)+节奏{count>3},6
(vn) 节奏{count>3},6
(n)+放权{len($1)>1},6
(n) 放权{len($1)>1},6
细腻+(vn)+大师{begin($1)=[演+丁+勒+呢]},6
细腻 (vn) 大师{begin($1)=[演 丁 勒 呢]},6
(d)+(v){len($1)=1; len($2)!=3},6
(d) (v){len($1)=1; len($2)!=3},6
的+(n)+发生{begin($1)=[城+赵+通]},6
的 (n) 发生{begin($1)=[城 赵 通]},6
要求(n)*w{len($1)=2}+,6
要求(n)*w{len($1)=2} ,6
(n)+复杂{count<209},6
(n) 复杂{count<209},6
如何+(a)+，{end($1)!=[包+睡+丽]},6
如何 (a) ，{end($1)!=[包 睡 丽]},6
信息+(n)+取得{begin($1)=[领+忘]},6
信息 (n) 取得{begin($1)=[领 忘]},6
是+(n)+得到{len($1)!=3},6
是 (n) 得到{len($1)!=3},6
雕刻(n)*w{len($1)=2},6
中职+(v)+建立{count<374},6
中职 (v) 建立{count<374},6
说(V)就(V){$1=$2;len($1)=1},6
(n){end($1)=[生]},6
什么(n)不(n){$1=$2},6
，+(t)+飞{count>2},6
， (t) 飞{count>2},6
一(v)就(v){$1=$2},6
担当+(n){end($1)!=[无+空]},6
担当 (n){end($1)!=[无 空]},6
(r)+(u){len($1)!=3; len($2)!=2},6
(r) (u){len($1)!=3; len($2)!=2},6
(v)+(w){len($1)=1},6
(v) (w){len($1)=1},6
正+(v){len($1)>1},6
正 (v){len($1)>1},6
投入+(v)+穷根{len($1)=1},6
投入 (v) 穷根{len($1)=1},6
(a)也罢(a)也罢{$1!=$2},6
说+(w){count>3},6
说 (w){count>3},6
如此+(w){count<894},6
如此 (w){count<894},6
开始(n)*w{len($1)=2},6
首款+(n)+加密{len($1)>2},6
首款 (n) 加密{len($1)>2},6
需要+(ns)+的{count>2},6
需要 (ns) 的{count>2},6
(n)到底是(n){$1=$2}+,6
(n)到底是(n){$1=$2} ,6
更+(a)+地{len($1)=2},6
更 (a) 地{len($1)=2},6
(w)+有+劳力+，+(d){count>2},6
(w) 有 劳力 ， (d){count>2},6
(n){end($1)=[师]},6
带动+(n)+产业{len($1)!=3},6
带动 (n) 产业{len($1)!=3},6
(ns)+哲学+发展+(n){end($2)=[路+挨+刷+刘]},6
(ns) 哲学 发展 (n){end($2)=[路 挨 刷 刘]},6
(n)+不容+讨价还价+(n){len($1)>1; begin($2)!=[摆+至+坐+切]},6
(n) 不容 讨价还价 (n){len($1)>1; begin($2)!=[摆 至 坐 切]},6
过来+(w){count>3},6
过来 (w){count>3},6
(n)三(n)四{$1=$2},6
(n)都(n)了{$1=$2;len($1)=2},6
：+(n)+。{len($1)!=3},6
： (n) 。{len($1)!=3},6
结论(n)*w{len($1)=2},6
热点+(v){end($1)=[读+鸡+装]},6
热点 (v){end($1)=[读 鸡 装]},6
(n)不是(n){$1=$2},6
我们+(v)+，{len($1)=1},6
我们 (v) ，{len($1)=1},6
(v)什么(v){$1=$2},6
图+(v)+学生{len($1)!=2},6
图 (v) 学生{len($1)!=2},6
喉头+(a)+了{count>9},6
喉头 (a) 了{count>9},6
(n)+是+(q){len($2)!=2},6
(n) 是 (q){len($2)!=2},6
(n)+、{len($1)=3},6
(n) 、{len($1)=3},6
(v)+的+(n){len($1)=1; len($2)!=3},6
(v) 的 (n){len($1)=1; len($2)!=3},6
(v)是(v)了{$1=$2;len($1)=1},6
亮相+(n){len($1)<4},6
亮相 (n){len($1)<4},6
(r)+一{count>3},6
(r) 一{count>3},6
(d)+(v){len($1)=1; len($2)=1},6
(d) (v){len($1)=1; len($2)=1},6
(a)就(a){$1=$2},6
确实+(v)+一个{count>7},6
确实 (v) 一个{count>7},6
合作+(v)+海上{end($1)=[护+条+嗨+边]},6
合作 (v) 海上{end($1)=[护 条 嗨 边]},6
王义锋+(v)+。{len($1)!=2},6
王义锋 (v) 。{len($1)!=2},6
，+(v)+更{begin($1)!=[嫌+微+不+每]},6
， (v) 更{begin($1)!=[嫌 微 不 每]},6
圆+(u)+儿时{len($1)=1},6
圆 (u) 儿时{len($1)=1},6
新+(n)+。{len($1)=2},6
新 (n) 。{len($1)=2},6
(nr)+(v){len($1)=2; len($2)=1},6
(nr) (v){len($1)=2; len($2)=1},6
一直+(v)+着{len($1)>1},6
一直 (v) 着{len($1)>1},6
(p)+病人+当+(n){len($1)=1},6
(p) 病人 当 (n){len($1)=1},6
有+(n)+范儿{begin($1)!=[赶+解+碰]},6
有 (n) 范儿{begin($1)!=[赶 解 碰]},6
亲爱+(u)+小{count>2},6
亲爱 (u) 小{count>2},6
城镇化+(w){count>6},6
城镇化 (w){count>6},6
(v)了又(v){$1!=$2;len($1)=2},6
钮小桦+(nr){end($1)!=[怕+该+根]},6
钮小桦 (nr){end($1)!=[怕 该 根]},6
(a)的月光{len($1)=2},6
有+(vn)+规矩者{len($1)>1},6
有 (vn) 规矩者{len($1)>1},6
(v)+(b){len($1)=1; len($2)!=2},6
(v) (b){len($1)=1; len($2)!=2},6
中国+(n)+。{count<363},6
中国 (n) 。{count<363},6
(v)好极了{len($1)>1},6
(V)不(V)得{$1=$2},6
(nr)+早就+(v){len($1)=3; end($2)=[v+无+嫌+徐]},6
(nr) 早就 (v){len($1)=3; end($2)=[v 无 嫌 徐]},6
(ns)+市委+书记+林+峰海+说+(w){len($1)>1},6
(ns) 市委 书记 林 峰海 说 (w){len($1)>1},6
加强+(n)+监督{end($1)!=[从+杀+失+方]},6
加强 (n) 监督{end($1)!=[从 杀 失 方]},6
常念+(ad)+经{end($1)!=[奥+赵+应]},6
常念 (ad) 经{end($1)!=[奥 赵 应]},6
(ad)+两{count>8},6
(ad) 两{count>8},6
了+(n)+。{end($1)!=[超+嫌]},6
了 (n) 。{end($1)!=[超 嫌]},6
(n)+(n){len($1)=2; len($2)!=3},6
(n) (n){len($1)=2; len($2)!=3},6
增长+(a){len($1)!=2},6
增长 (a){len($1)!=2},6
体系+(vn)+是{count>8},6
体系 (vn) 是{count>8},6
(m)+、+陆地+(n){len($1)!=2; len($2)!=3},6
(m) 、 陆地 (n){len($1)!=2; len($2)!=3},6
(n)不(n)的{$1=$2},6
(a)的则(a){$1=$2},6
(v)得挺好的{len($1)=1},6
圈子+(vn)+无可厚非{end($1)!=[差+闷+床]},6
圈子 (vn) 无可厚非{end($1)!=[差 闷 床]},6
首先+(v)+解决{len($1)=1},6
首先 (v) 解决{len($1)=1},6
什么(r)的(r)的{$1!=$2},6
说(a)不(a){$1=$2},6
(r)+才能+诗意+(v){len($1)<3; len($2)>1},6
(r) 才能 诗意 (v){len($1)<3; len($2)>1},6
(n)+里+蠹虫+绕+(w){$1!=$2},6
(n) 里 蠹虫 绕 (w){$1!=$2},6
改革+(a)+故事{count<247},6
改革 (a) 故事{count<247},6
还是+(v){len($1)>1},6
还是 (v){len($1)>1},6
媒体人+(u)+更为{len($1)>1},6
媒体人 (u) 更为{len($1)>1},6
(nr)+面露+(n){len($1)<3; len($2)>1},6
(nr) 面露 (n){len($1)<3; len($2)>1},6
有+(n)+！{end($1)!=[鹏+部]},6
有 (n) ！{end($1)!=[鹏 部]},6
(*)比(*)又{$1!=$2},6
对待+(v)+升级{count<623},6
对待 (v) 升级{count<623},6
去年+(n)+执法{begin($1)=[专+叶+说]},6
去年 (n) 执法{begin($1)=[专 叶 说]},6
(r)+建议+(w){len($1)=1},6
(r) 建议 (w){len($1)=1},6
(n)终归是(n){$1=$2}+,6
(n)终归是(n){$1=$2} ,6
(nr)中的(nr){$1=$2},6
开+(a)+图强{count>8},6
开 (a) 图强{count>8},6
(n)+(n){len($2)!=3},6
(n) (n){len($2)!=3},6
，(a)了又(a){$1!=$2},6
数学+(n)+带来{len($1)!=3},6
数学 (n) 带来{len($1)!=3},6
吴春说+(w){count<767},6
吴春说 (w){count<767},6
改革+(v)+积极{end($1)!=[熬+吴]},6
改革 (v) 积极{end($1)!=[熬 吴]},6
的+(vn)+。{end($1)!=[逛+会]},6
的 (vn) 。{end($1)!=[逛 会]},6
说+(w){count<871},6
说 (w){count<871},6
向(n)付(n){len($1)<4;len($2)<4},6
(v)+(t){len($1)=1; len($2)=2},6
(v) (t){len($1)=1; len($2)=2},6
(a)不到哪儿去{len($1)=1},6
(b中的(b){$1=$2},6
环境+(n)+评论{len($1)!=3},6
环境 (n) 评论{len($1)!=3},6
(ns)+住建局+(n){len($1)!=4; len($2)!=3},6
(ns) 住建局 (n){len($1)!=4; len($2)!=3},6
(l)中的(l){$1=$2},6
要求(n)*w{len($1)=2},6
贵州+(n)+通{begin($1)=[县+俩+娘]},6
贵州 (n) 通{begin($1)=[县 俩 娘]},6
韩国队+(n)+施蒂利克{begin($1)=[主+性]},6
韩国队 (n) 施蒂利克{begin($1)=[主 性]},6
经济+(v)+新{count<336},6
经济 (v) 新{count<336},6
也不是*也不是{len($1)<10},6
向+(n)+投诉{len($1)=2},6
向 (n) 投诉{len($1)=2},6
(v)+的{len($1)<3},6
(v) 的{len($1)<3},6
这+(d)+为{len($1)!=2},6
这 (d) 为{len($1)!=2},6
(w)+北平{count<975},6
(w) 北平{count<975},6
买(r)给(r){len($1)<4;len($2)<4},6
(i){len($1)=4;count<838},6
(v)+../n+(v)得{$1=$2},6
(v) ../n (v)得{$1=$2},6
，+(r)+更{len($1)>1},6
， (r) 更{len($1)>1},6
(v)+惠民+，+实绩+贴心+(w){begin($1)!=[力+哎+血+订]},6
(v) 惠民 ， 实绩 贴心 (w){begin($1)!=[力 哎 血 订]},6
为(ns)付(n){len($1)<4;len($2)<4},6
什么(a)不(a){$1=$2},6
要(Ng)没(Ng){$1=$2},6
中办人+(u)+宝贵{count>2},6
中办人 (u) 宝贵{count>2},6
网络+(vn){count<249},6
网络 (vn){count<249},6
说+(w){count<637},6
说 (w){count<637},6
萝卜+(w)+啃{count>9},6
萝卜 (w) 啃{count>9},6
咨询+(n)+。{len($1)=2},6
咨询 (n) 。{len($1)=2},6
(s)+乱{len($1)<3},6
(s) 乱{len($1)<3},6
外(v)+内(v)){$1=$2;len($1)=1},6
外(v) 内(v)){$1=$2;len($1)=1},6
，+(n)+为重{len($1)>1},6
， (n) 为重{len($1)>1},6
(t)+玉润{len($1)=1},6
(t) 玉润{len($1)=1},6
为(r)付(n){len($1)<4;len($2)<4},6
贵+(v)+创新{count<244},6
贵 (v) 创新{count<244},6
回到+(ns)+。{count>7},6
回到 (ns) 。{count>7},6
劳作+(w)+就是{count>6},6
劳作 (w) 就是{count>6},6
(a)了又(a){$1!=$2;len($1)=2},6
打+(u)+饱嗝{count<543},6
打 (u) 饱嗝{count<543},6
低估+(w){count<425},6
低估 (w){count<425},6
人物+(u)+心灵{count>10},6
人物 (u) 心灵{count>10},6
(n)+，+我们+(n){len($1)!=3},6
(n) ， 我们 (n){len($1)!=3},6
乳企+(d)+好好{len($1)!=2},6
乳企 (d) 好好{len($1)!=2},6
(n)+过剩{len($1)!=3},6
(n) 过剩{len($1)!=3},6
决定+(n)+去留{end($1)!=[答+切+呆+真]},6
决定 (n) 去留{end($1)!=[答 切 呆 真]},6
，+(d)+是{len($1)=1},6
， (d) 是{len($1)=1},6
基金+(vn)+和{begin($1)!=[婆+兰]},6
基金 (vn) 和{begin($1)!=[婆 兰]},6
(n)+(c){len($1)!=3; len($2)=1},6
(n) (c){len($1)!=3; len($2)=1},6
退出+(n){count<571},6
退出 (n){count<571},6
文化+(v)+一{count>9},6
文化 (v) 一{count>9},6
(d)+收奶+(w){count<760},6
(d) 收奶 (w){count<760},6
无所谓(v)不(v){$1=$2},6
愈(*)愈{len($1)<6},6
(v)也好(v)也罢{$1!=$2},6
(vn)+(r){begin($1)!=[使+小]},6
(vn) (r){begin($1)!=[使 小]},6
但+(n)+不足{begin($1)=[震+慢]},6
但 (n) 不足{begin($1)=[震 慢]},6
(v)+粮食+来+(w){len($1)!=3},6
(v) 粮食 来 (w){len($1)!=3},6
积极+(v)+舆论{end($1)!=[会+木]},6
积极 (v) 舆论{end($1)!=[会 木]},6
作者+(v)+贵州{len($1)=1},6
作者 (v) 贵州{len($1)=1},6
中非+(v)+共赢{len($1)=2},6
中非 (v) 共赢{len($1)=2},6
(v)+工外{len($1)<3},6
(v) 工外{len($1)<3},6
f中的f{$1=$2},6
爱(v)不(v){$1=$2},6
里+(u)+鱼{len($1)=1},6
里 (u) 鱼{len($1)=1},6
(v)也罢(v)也罢{$1!=$2},6
(u)+老婆+(v){$1=$2},6
(u) 老婆 (v){$1=$2},6
(v)不(v)的{$1=$2},6
期待(n)*w{len($1)=2},6
从+(v)+我{len($1)<3},6
从 (v) 我{len($1)<3},6
(d)太好了{len($1)>=1},6
什么样+(w){count<592},6
什么样 (w){count<592},6
(r)+说明+了+什么+(w){$1!=$2},6
(r) 说明 了 什么 (w){$1!=$2},6
在职+(n){begin($1)!=[再+度+特]},6
在职 (n){begin($1)!=[再 度 特]},6
(n)+又{len($1)=3},6
(n) 又{len($1)=3},6
(nr)+北京+师范+(n){begin($2)=[大+油]},6
(nr) 北京 师范 (n){begin($2)=[大 油]},6
(a)不到哪儿去{len($1)=2},6
过硬+(n)+艰巨{end($1)=[务+诶]},6
过硬 (n) 艰巨{end($1)=[务 诶]},6
所有+(vn)+的{count<582},6
所有 (vn) 的{count<582},6
也+(v)+舆论{begin($1)!=[尿+迷+风+打]},6
也 (v) 舆论{begin($1)!=[尿 迷 风 打]},6
雪+(v)+崆峒{count<201},6
雪 (v) 崆峒{count<201},6
餐+(n)+亮相{len($1)!=4},6
餐 (n) 亮相{len($1)!=4},6
血管病+(w){count>3},6
血管病 (w){count>3},6
批评(n)*w{len($1)=2},6
观察(n)*w{len($1)=2},6
万众+(v){len($1)!=3},6
万众 (v){len($1)!=3},6
饭店+(n)+程飞{end($1)=[师+愁]},6
饭店 (n) 程飞{end($1)=[师 愁]},6
为(r)供(n){len($1)<4;len($2)<4},6
V就是V{$1=$2},6
(n)+是{count>2},6
(n) 是{count>2},6
更多+(n)+话题{len($1)>1},6
更多 (n) 话题{len($1)>1},6
l中的l{$1=$2},6
启动+(n)+交易{count>9},6
启动 (n) 交易{count>9},6
(v)+群众{len($1)!=3},6
(v) 群众{len($1)!=3},6
(d)+为了{len($1)>1},6
(d) 为了{len($1)>1},6
(v)+医+的+朋友+(d){len($1)!=2; len($2)!=2},6
(v) 医 的 朋友 (d){len($1)!=2; len($2)!=2},6
什么(n)不(n)的{$1=$2},6
没a就v{$1=$2},6
(V)什么(V){$1=$2;len($1)=1},6
制度+(r)+被{begin($1)=[为+林+弟]},6
制度 (r) 被{begin($1)=[为 林 弟]},6
特区+(n)+如何{end($1)=[府+心+喊]},6
特区 (n) 如何{end($1)=[府 心 喊]},6
放眼+(a){len($1)=2},6
放眼 (a){len($1)=2},6
方+(v)+进步{len($1)=1},6
方 (v) 进步{len($1)=1},6
不管+(v)+。{begin($1)=[养+器+兰+间]},6
不管 (v) 。{begin($1)=[养 器 兰 间]},6
说+(w){count<270},6
说 (w){count<270},6
(n)+(v){begin($1)=[诗经+调+边+片]; len($2)=2},6
(n) (v){begin($1)=[诗经 调 边 片]; len($2)=2},6
震区+(n)+重建{end($1)=[房+一+吗+报]},6
震区 (n) 重建{end($1)=[房 一 吗 报]},6
(n)人{len($1)=2;begin($1)!=[，+。+“+！]}./v,6
(n)人{len($1)=2;begin($1)!=[， 。 “ ！]}./v,6
(r)什么(r){$1=$2;len($1)=1},6
卖(n)给(n){len($1)<4;len($2)<4},6
四化+(d)+统筹兼顾{len($1)>1},6
四化 (d) 统筹兼顾{len($1)>1},6
不停+(w){count<221},6
不停 (w){count<221},6
能力+(w){count>8},6
能力 (w){count>8},6
说+(w)+京东{count<785},6
说 (w) 京东{count<785},6
比b还b{$1=$2},6
战士+(v)+祖国{end($1)!=[然+背+说+爸]},6
战士 (v) 祖国{end($1)!=[然 背 说 爸]},6
(v)了(v){$1=$2},6
河北+(nr)+案{begin($1)=[陈+飞]},6
河北 (nr) 案{begin($1)=[陈 飞]},6
(n)+(v){len($1)>2; len($2)>1},6
(n) (v){len($1)>2; len($2)>1},6
(v)了一(v){$1=$2;len($1)=1},6
眼里+(w)+沉醉{count>5},6
眼里 (w) 沉醉{count>5},6
暴风(v){len($1)=2},6
发展+(p)+世界{len($1)!=2},6
发展 (p) 世界{len($1)!=2},6
不(a)不(a){$1!=$2;len($1)=1},6
国资+(v)+社保{end($1)!=[全+鱼]},6
国资 (v) 社保{end($1)!=[全 鱼]},6
更+(v)+等{len($1)!=2},6
更 (v) 等{len($1)!=2},6
评论(n)*w{len($1)=2},6
(d)+幸运{len($1)=1},6
(d) 幸运{len($1)=1},6
(v)+年度{len($1)=2},6
(v) 年度{len($1)=2},6
(ns)+准备{begin($1)=[乌+倒]},6
(ns) 准备{begin($1)=[乌 倒]},6
(r)+是{end($1)=[就+每+俩+块]},6
(r) 是{end($1)=[就 每 俩 块]},6
(v)+./a{len($1)=2},6
(v) ./a{len($1)=2},6
(i)+效乡贤{len($1)!=5},6
(i) 效乡贤{len($1)!=5},6
职业+(n)+该{count<957},6
职业 (n) 该{count<957},6
和+(n)+相贯通{end($1)=[村+帮+太]},6
和 (n) 相贯通{end($1)=[村 帮 太]},6
说+(w){count<205},6
说 (w){count<205},6
(p)+全部{count>8},6
(p) 全部{count>8},6
(n)+该{len($1)<3},6
(n) 该{len($1)<3},6
(v)归(v){$1=$2;len($1)=2},6
说+(w){count>2},6
说 (w){count>2},6
河+(w)+平静{count>5},6
河 (w) 平静{count>5},6
不(v)不(v){$1!=$2;len($1)=1},6
(p)+发烧{len($1)=1},6
(p) 发烧{len($1)=1},6
立区+(v)+一个{len($1)!=2},6
立区 (v) 一个{len($1)!=2},6
(v)+一个+坚强+、+有用+的+铺路石+(w){count<658},6
(v) 一个 坚强 、 有用 的 铺路石 (w){count<658},6
建议+(v)+监管{count<553},6
建议 (v) 监管{count<553},6
老栓+(v)+，{count<687},6
老栓 (v) ，{count<687},6
成长(n)*w{len($1)=2},6
，+(v)+和{count>6},6
， (v) 和{count>6},6
(n)+(c){len($1)=2; len($2)!=2},6
(n) (c){len($1)=2; len($2)!=2},6
何尝+(a)+。{count>8},6
何尝 (a) 。{count>8},6
自由+(w)+人{count>9},6
自由 (w) 人{count>9},6
，+(v)+我们{count<792},6
， (v) 我们{count<792},6
企业+(v){end($1)!=[钱+太+读]},6
企业 (v){end($1)!=[钱 太 读]},6
违法+(n)+低{count>7},6
违法 (n) 低{count>7},6
(n)+气候+治理+迈出+历史性+(n){count>4},6
(n) 气候 治理 迈出 历史性 (n){count>4},6
都+(v)+着{count<158},6
都 (v) 着{count<158},6
禁足+(m)+年{count>5},6
禁足 (m) 年{count>5},6
名+(n)+教育{end($1)!=[孩+直+错]},6
名 (n) 教育{end($1)!=[孩 直 错]},6
第二+(q)+组织{len($1)!=2},6
第二 (q) 组织{len($1)!=2},6
造成+(a)+后果{count<698},6
造成 (a) 后果{count<698},6
巡回+(n)+设立{len($1)=2},6
巡回 (n) 设立{len($1)=2},6
给(n)付(n){len($1)<4;len($2)<4},6
安全+(w){count>8},6
安全 (w){count>8},6
(m)+，+改革+(v){len($2)!=3},6
(m) ， 改革 (v){len($2)!=3},6
守住+(n)+，{end($1)!=[辉+报+啊]},6
守住 (n) ，{end($1)!=[辉 报 啊]},6
(nr)+、{len($1)<3},6
(nr) 、{len($1)<3},6
工作+(n)+在{begin($1)=[会+当+煮]},6
工作 (n) 在{begin($1)=[会 当 煮]},6
(nr)+逝世+后+，+(n){$1=$2},6
(nr) 逝世 后 ， (n){$1=$2},6
银行+(v)+吗{begin($1)!=[赖+哪+湖]},6
银行 (v) 吗{begin($1)!=[赖 哪 湖]},6
童+(nr)+说{len($1)!=3},6
童 (nr) 说{len($1)!=3},6
的+(n)+比{len($1)!=3},6
的 (n) 比{len($1)!=3},6
胜利(v){$1=[完成+前进]},6
胜利(v){$1=[完成 前进]},6
沟通+(v)+不{len($1)<3},6
沟通 (v) 不{len($1)<3},6
(u)+理想+(n){len($2)<3},6
(u) 理想 (n){len($2)<3},6
先+(v)+不住{count<217},6
先 (v) 不住{count<217},6
(a)人{len($1)=2},6
新葆+(n){len($1)!=3},6
新葆 (n){len($1)!=3},6
，+(i)+皆{end($1)!=[米+存+多]},6
， (i) 皆{end($1)!=[米 存 多]},6
我+(d)+愿{count>3},6
我 (d) 愿{count>3},6
(n)+也+有+(n){end($1)!=[白+病+朋+活]},6
(n) 也 有 (n){end($1)!=[白 病 朋 活]},6
交换(n)*w{len($1)=2},6
，+(r)+的{len($1)=2},6
， (r) 的{len($1)=2},6
(n)+形势+僵局+已+(v){begin($1)!=[娶+亚]},6
(n) 形势 僵局 已 (v){begin($1)!=[娶 亚]},6
(a)中之(a){$1=$2},6
技术+(n)+。{len($1)!=3},6
技术 (n) 。{len($1)!=3},6
就+(u)+落地生根{count<734},6
就 (u) 落地生根{count<734},6
(a)了又(a){$1!=$2;len($1)=1},6
的+(n)+，{len($1)>1},6
的 (n) ，{len($1)>1},6
(m)+是+开展+巡回+复查+(w){$1!=$2},6
(m) 是 开展 巡回 复查 (w){$1!=$2},6
主张(n)*w{len($1)=2},6
暴风(a){len($1)=2},6
(nr)+一流+(n){len($1)=2},6
(nr) 一流 (n){len($1)=2},6
(V)个{mid($1)!=[是+有+像+作]},6
(V)个{mid($1)!=[是 有 像 作]},6
(i){len($1)=4;count<1000},6
高兴+(v)+这里{count>7},6
高兴 (v) 这里{count>7},6
细化+(n){count>7},6
细化 (n){count>7},6
忽视+(n)+多样性{len($1)=2},6
忽视 (n) 多样性{len($1)=2},6
(w)+倒是+(v){count<452},6
(w) 倒是 (v){count<452},6
(j)+岂{len($1)>1},6
(j) 岂{len($1)>1},6
(v)+内镜{len($1)<3},6
(v) 内镜{len($1)<3},6
(v).(v){$1=$2},6
(m)大(n){len($1)=1;len($2)=1},6
(p)+发展{count<935},6
(p) 发展{count<935},6
(v)是(v){$1=$2},6
老板+(u)+一{count>9},6
老板 (u) 一{count>9},6
不(v).+哪儿(v){$1=$2},6
不(v). 哪儿(v){$1=$2},6
自有+(n)+贸易{len($1)=2},6
自有 (n) 贸易{len($1)=2},6
(n)中的(n)+{$1=$2},6
(n)中的(n) {$1=$2},6
挪用+(w)+私分{count<878},6
挪用 (w) 私分{count<878},6
农丁+(nr)+说{count>10},6
农丁 (nr) 说{count>10},6
供(n)给(n){len($1)<4;len($2)<4},6
机制+(w){count>6},6
机制 (w){count>6},6
工作+(t)+没有{end($1)=[年+稳+站+满]},6
工作 (t) 没有{end($1)=[年 稳 站 满]},6
机遇+(w){count<228},6
机遇 (w){count<228},6
医保+(n)+到{count>10},6
医保 (n) 到{count>10},6
，+(n)+会{len($1)<3},6
， (n) 会{len($1)<3},6
批评+(n)+的{count<897},6
批评 (n) 的{count<897},6
(i){len($1)=4;count<839},6
，+(m)+重{count<986},6
， (m) 重{count<986},6
(w)+(a){$1=$2},6
(w) (a){$1=$2},6
卖(n)给(r){len($1)<4;len($2)<4},6
(f)是(f){$1=$2},6
向(r)卖(n){len($1)<4;len($2)<4},6
九+(w)+审判权{count>8},6
九 (w) 审判权{count>8},6
分享+(n){len($1)!=3},6
分享 (n){len($1)!=3},6
积极+(v)+经济{begin($1)=[应+陪+如+知]},6
积极 (v) 经济{begin($1)=[应 陪 如 知]},6
./v+(v){len($1)=1},6
./v (v){len($1)=1},6
(v)+查找+(n){len($1)!=2},6
(v) 查找 (n){len($1)!=2},6
竟+(v)+我{len($1)!=2},6
竟 (v) 我{len($1)!=2},6
给(r)付(n){len($1)<4;len($2)<4},6
(r)+呢{mid($1)!=[刚+湖+整+武]},6
(r) 呢{mid($1)!=[刚 湖 整 武]},6
绿色+(n)+何处{len($1)=2},6
绿色 (n) 何处{len($1)=2},6
以{v},6
这些+(n)+值得{end($1)!=[野+喽+夏]},6
这些 (n) 值得{end($1)!=[野 喽 夏]},6
(d)+是+(i){len($2)>1},6
(d) 是 (i){len($2)>1},6
(v)+，+送+少+了+(d){len($1)!=3; len($2)=1},6
(v) ， 送 少 了 (d){len($1)!=3; len($2)=1},6
(n)+鼎力{count>2},6
(n) 鼎力{count>2},6
副总理+(v)+外长{count>5},6
副总理 (v) 外长{count>5},6
个+(t)+。{len($1)=2},6
个 (t) 。{len($1)=2},6
(w)+(n){count>4},6
(w) (n){count>4},6
反+(n)+法{len($1)>3},6
反 (n) 法{len($1)>3},6
环保局+(n)+叶励光{begin($1)=[副+换]},6
环保局 (n) 叶励光{begin($1)=[副 换]},6
中国+(v)+句{len($1)=1},6
中国 (v) 句{len($1)=1},6
(v)+着+狗+(v){len($1)=1; len($2)!=2},6
(v) 着 狗 (v){len($1)=1; len($2)!=2},6
能+(v)+市民{len($1)=2},6
能 (v) 市民{len($1)=2},6
着+(n)+奔{end($1)=[儿+屋+米+晒]},6
着 (n) 奔{end($1)=[儿 屋 米 晒]},6
方+(v)+成{count<580},6
方 (v) 成{count<580},6
(ns)+里{mid($1)!=[甩+图+烟]},6
(ns) 里{mid($1)!=[甩 图 烟]},6
(f)+(w){$1!=$2},6
(f) (w){$1!=$2},6
理解(n)*w{len($1)=2},6
(an)中之(an){$1=$2},6
冬闲+(d)+增收{len($1)=1},6
冬闲 (d) 增收{len($1)=1},6
(r)+一+件+无比+遗憾+的+(n){len($1)!=3},6
(r) 一 件 无比 遗憾 的 (n){len($1)!=3},6
无所谓(a)不(a){$1=$2},6
向(n)付(r){len($1)<4;len($2)<4},6
(v)得太好了{len($1)>1},6
彰显+(n)+尊严{len($1)=2},6
彰显 (n) 尊严{len($1)=2},6
(n)不(n){$1=$2),6
共同+(n)+。{begin($1)!=[叫+弟+场]},6
共同 (n) 。{begin($1)!=[叫 弟 场]},6
(s)中的(s){$1=$2},6
(n)+(v){begin($2)!=[屋+嫁+胖]},6
(n) (v){begin($2)!=[屋 嫁 胖]},6
(r)+冷眼+向+(a){count>7},6
(r) 冷眼 向 (a){count>7},6
整理(n)*w{len($1)=2},6
(v)了(v){$1=$2;len($1)=1},6
(ns)+博物院+(n){len($1)>1; len($2)=2},6
(ns) 博物院 (n){len($1)>1; len($2)=2},6
(V)都不该(V){$1=$2},6
存在(n)*w{len($1)=2},6
集体+(n){end($1)!=[赞+鸡+组]},6
集体 (n){end($1)!=[赞 鸡 组]},6
内府+(v)+。{len($1)>3},6
内府 (v) 。{len($1)>3},6
地方+(v)+则{len($1)=2},6
地方 (v) 则{len($1)=2},6
(n)+王海涛+逢+人+便+(v){count>6},6
(n) 王海涛 逢 人 便 (v){count>6},6
责任+(vn)+责任{begin($1)!=[贴+十+建+主]},6
责任 (vn) 责任{begin($1)!=[贴 十 建 主]},6
同志+(v){len($1)<3},6
